seqnames	start	end	width	strand	gene_id	SYMBOL	gene_name	logFC	logCPM	F	PValue	FDR	mlog10PValue	simple_gene_name
chr1	52372829	52404423	31595	-	ENSG00000085840.13	ORC1	ORC1	0.946	3.52	6.79	0.022	0.11	1.66	ORC1
chr17	82458180	82490537	32358	+	ENSG00000141562.19	NARF	NARF	-0.311	5.1	6.79	0.022	0.11	1.66	NARF
chr9	34610486	34612104	1619	-	ENSG00000164967.10	RPP25L	RPP25L	-0.449	3.57	6.79	0.022	0.11	1.66	RPP25L
chr11	35662775	35818007	155233	+	ENSG00000166326.7	TRIM44	TRIM44	0.248	7.34	6.79	0.022	0.11	1.66	TRIM44
chr15	90883695	90895776	12082	+	ENSG00000182511.12	FES	FES	-0.43	5.25	6.79	0.022	0.11	1.66	FES
chr14	54566117	54793315	227199	+	ENSG00000020577.14	SAMD4A	SAMD4A	-1.27	5.03	6.78	0.0221	0.11	1.66	SAMD4A
chr1	197084121	197146694	62574	-	ENSG00000066279.19	ASPM	ASPM	1.32	5.9	6.77	0.0221	0.11	1.65	ASPM
chr22	26599278	26618027	18750	-	ENSG00000100122.7	CRYBB1	CRYBB1	-0.486	4.01	6.77	0.0221	0.11	1.65	CRYBB1
chr20	31514410	31577923	63514	+	ENSG00000101294.18	HM13	HM13	-0.544	7.75	6.77	0.0221	0.11	1.66	HM13
chr19	18442663	18522116	79454	-	ENSG00000105656.13	ELL	ELL	-0.304	5.52	6.78	0.0221	0.11	1.66	ELL
chr1	108746674	108809523	62850	+	ENSG00000116266.11	STXBP3	STXBP3	0.317	5.67	6.78	0.0221	0.11	1.66	STXBP3
chr11	130866250	130916479	50230	-	ENSG00000120451.11	SNX19	SNX19	-0.349	6.5	6.78	0.0221	0.11	1.66	SNX19
chr1	109656099	109665496	9398	+	ENSG00000168765.19	GSTM4	GSTM4	-0.294	5.27	6.78	0.0221	0.11	1.66	GSTM4
chr18	70003031	70205726	202696	-	ENSG00000176225.15	RTTN	RTTN	-0.279	4.6	6.78	0.0221	0.11	1.66	RTTN
chr8	144876497	144902168	25672	-	ENSG00000196150.14	ZNF250	ZNF250	-0.512	3.5	6.77	0.0221	0.11	1.65	ZNF250
chr4	3041363	3243957	202595	+	ENSG00000197386.14	HTT	HTT	0.603	7.48	6.78	0.0221	0.11	1.66	HTT
chr1	207496147	207641765	145619	+	ENSG00000203710.12	CR1	CR1	0.684	1.72	6.78	0.0221	0.11	1.66	CR1
chrX	49235470	49250520	15051	+	ENSG00000101997.13	CCDC22	CCDC22	-0.287	4.84	6.76	0.0222	0.11	1.65	CCDC22
chr7	150791285	150801360	10076	-	ENSG00000106565.18	TMEM176B	TMEM176B	-1.15	7.3	6.77	0.0222	0.11	1.65	TMEM176B
chr12	6867119	6870948	3830	+	ENSG00000111669.15	TPI1	TPI1	0.321	8.34	6.77	0.0222	0.11	1.65	TPI1
chr2	218450251	218568351	118101	-	ENSG00000135913.11	USP37	USP37	0.391	4.98	6.77	0.0222	0.11	1.65	USP37
chr19	5784832	5791225	6394	-	ENSG00000141994.16	DUS3L	DUS3L	-0.438	4.75	6.76	0.0222	0.11	1.65	DUS3L
chr5	64718148	64768691	50544	-	ENSG00000153006.16	SREK1IP1	SREK1IP1	0.292	5.14	6.77	0.0222	0.11	1.65	SREK1IP1
chr3	156673235	156706770	33536	+	ENSG00000163659.13	TIPARP	TIPARP	-0.662	5.31	6.77	0.0222	0.11	1.65	TIPARP
chrX	130622325	130903234	280910	-	ENSG00000165675.19	ENOX2	ENOX2	0.269	4.27	6.77	0.0222	0.11	1.65	ENOX2
chr12	77021248	77065569	44322	-	ENSG00000165891.16	E2F7	E2F7	1.49	2.92	6.77	0.0222	0.11	1.65	E2F7
chr11	9573670	9593457	19788	+	ENSG00000166483.12	WEE1	WEE1	0.874	3.42	6.77	0.0222	0.11	1.65	WEE1
chr8	38988808	38996824	8017	-	ENSG00000169490.17	TM2D2	TM2D2	-0.466	5.49	6.77	0.0222	0.11	1.65	TM2D2
chr16	58295080	58406147	111068	+	ENSG00000181938.14	GINS3	GINS3	0.427	3.34	6.76	0.0222	0.11	1.65	GINS3
chr3	121567949	121590622	22674	+	ENSG00000186103.5	ARGFX	ARGFX	0.905	0.408	6.77	0.0222	0.11	1.65	ARGFX
chr6	127288712	127343609	54898	-	ENSG00000093144.19	ECHDC1	ECHDC1	0.256	5.77	6.75	0.0223	0.11	1.65	ECHDC1
chr2	32357023	32619571	262549	+	ENSG00000115760.16	BIRC6	BIRC6	0.496	7.64	6.76	0.0223	0.11	1.65	BIRC6
chr18	46173553	46266992	93440	+	ENSG00000152242.11	C18orf25	C18orf25	0.364	4.7	6.75	0.0223	0.11	1.65	C18orf25
chr11	43311963	43344529	32567	+	ENSG00000166181.13	API5	API5	0.204	6.99	6.75	0.0223	0.11	1.65	API5
chr1	32333839	32336233	2395	-	ENSG00000175130.7	MARCKSL1	MARCKSL1	-0.705	2.18	6.75	0.0223	0.11	1.65	MARCKSL1
chr19	12646511	12666742	20232	-	ENSG00000104774.13	MAN2B1	MAN2B1	-0.239	9.23	6.74	0.0224	0.11	1.65	MAN2B1
chr6	63521746	63583588	61843	+	ENSG00000112245.13	PTP4A1	PTP4A1	0.869	5.71	6.75	0.0224	0.11	1.65	PTP4A1
chr6	144150487	144191939	41453	+	ENSG00000135604.11	STX11	STX11	-0.348	4.37	6.74	0.0224	0.11	1.65	STX11
chr14	59504539	59576812	72274	-	ENSG00000151838.12	CCDC175	CCDC175	1.3	-1.06	6.74	0.0224	0.11	1.65	CCDC175
chr11	9138825	9265959	127135	-	ENSG00000184014.9	DENND5A	DENND5A	0.39	7.09	6.74	0.0224	0.11	1.65	DENND5A
chr21	33229892	33297160	67269	+	ENSG00000249624.10	IFNAR2	IFNAR2	0.517	5.35	6.74	0.0224	0.11	1.65	IFNAR2
chr15	90966190	91022566	56377	-	ENSG00000284946.1	NA	NA	0.736	3.86	6.74	0.0224	0.11	1.65	ENSG00000284946.1
chr12	1529891	1647212	117322	+	ENSG00000111186.13	WNT5B	WNT5B	-0.765	0.589	6.72	0.0225	0.111	1.65	WNT5B
chr13	43213130	43786972	573843	-	ENSG00000120658.14	ENOX1	ENOX1	-0.844	2.46	6.73	0.0225	0.111	1.65	ENOX1
chr12	31280584	31327058	46475	-	ENSG00000139146.14	SINHCAF	SINHCAF	0.236	5.9	6.73	0.0225	0.111	1.65	SINHCAF
chr7	102464956	102473168	8213	+	ENSG00000161036.13	LRWD1	LRWD1	-0.552	3.3	6.73	0.0225	0.111	1.65	LRWD1
chrX	304529	318796	14268	-	ENSG00000178605.14	GTPBP6	GTPBP6	-0.329	5.06	6.73	0.0225	0.111	1.65	GTPBP6
chr6	7881517	7910788	29272	-	ENSG00000239264.9	TXNDC5	TXNDC5	-0.257	5.95	6.73	0.0225	0.111	1.65	TXNDC5
chr15	75369379	75455842	86464	-	ENSG00000169375.17	SIN3A	SIN3A	0.407	6.34	6.72	0.0226	0.111	1.65	SIN3A
chr19	2714567	2721372	6806	-	ENSG00000176490.5	DIRAS1	DIRAS1	-1.76	1.61	6.72	0.0226	0.111	1.65	DIRAS1
chr22	20424584	20437826	13243	-	ENSG00000244486.9	SCARF2	SCARF2	-1.5	-0.74	6.72	0.0226	0.111	1.65	SCARF2
chr10	86435256	86521792	86537	-	ENSG00000062650.20	WAPL	WAPL	0.451	7.42	6.7	0.0227	0.111	1.64	WAPL
chr19	10928811	10933535	4725	+	ENSG00000142444.7	TIMM29	TIMM29	-0.479	3.33	6.7	0.0227	0.111	1.64	TIMM29
chr11	2268498	2270588	2091	-	ENSG00000183734.5	ASCL2	ASCL2	-0.556	2.6	6.71	0.0227	0.111	1.64	ASCL2
chr19	5912339	5916211	3873	+	ENSG00000105519.18	CAPS	CAPS	-0.778	3.5	6.69	0.0228	0.112	1.64	CAPS
chr1	43946950	43968022	21073	+	ENSG00000117408.11	IPO13	IPO13	-0.446	5.57	6.7	0.0228	0.111	1.64	IPO13
chr10	58512872	58831435	318564	+	ENSG00000122870.12	BICC1	BICC1	1.03	0.822	6.69	0.0228	0.112	1.64	BICC1
chr4	79901146	80125454	224309	-	ENSG00000163297.18	ANTXR2	ANTXR2	-0.467	4.67	6.7	0.0228	0.111	1.64	ANTXR2
chr17	78130770	78142968	12199	+	ENSG00000167895.16	TMC8	TMC8	-0.35	7.18	6.69	0.0228	0.112	1.64	TMC8
chr5	145471799	145835369	363571	-	ENSG00000186314.12	PRELID2	PRELID2	0.603	1.55	6.69	0.0228	0.112	1.64	PRELID2
chr19	14583084	14612035	28952	+	ENSG00000187912.12	CLEC17A	CLEC17A	0.658	5.66	6.7	0.0228	0.111	1.64	CLEC17A
chr3	193593144	193697811	104668	+	ENSG00000198836.11	OPA1	OPA1	0.265	6.3	6.7	0.0228	0.111	1.64	OPA1
chr4	173168811	173323967	155157	+	ENSG00000109586.12	GALNT7	GALNT7	0.377	5.35	6.68	0.0229	0.112	1.64	GALNT7
chr10	133308914	133313162	4249	+	ENSG00000198546.15	ZNF511	ZNF511	-0.325	3.82	6.68	0.0229	0.112	1.64	ZNF511
chr14	54842008	54902826	60819	-	ENSG00000131979.20	GCH1	GCH1	0.919	3.37	6.67	0.023	0.112	1.64	GCH1
chr10	7788147	7807815	19669	+	ENSG00000165629.20	ATP5F1C	ATP5F1C	0.242	6.73	6.66	0.023	0.112	1.64	ATP5F1C
chr1	155139891	155140595	705	-	ENSG00000179085.8	DPM3	DPM3	-0.517	3.06	6.67	0.023	0.112	1.64	DPM3
chr19	55635016	55643470	8455	+	ENSG00000213015.9	ZNF580	ZNF580	-0.308	4.83	6.67	0.023	0.112	1.64	ZNF580
chr16	28456329	28472336	16008	-	ENSG00000233232.8	NA	NA	0.437	3.68	6.67	0.023	0.112	1.64	ENSG00000233232.8
chr6	53267398	53349179	81782	-	ENSG00000012660.14	ELOVL5	ELOVL5	0.549	7.39	6.66	0.0231	0.113	1.64	ELOVL5
chr17	43014607	43025123	10517	-	ENSG00000108828.16	VAT1	VAT1	-0.824	7.68	6.65	0.0231	0.113	1.64	VAT1
chrX	154762742	154777689	14948	+	ENSG00000130826.19	DKC1	DKC1	0.256	5.85	6.66	0.0231	0.112	1.64	DKC1
chr12	56162359	56189567	27209	-	ENSG00000139613.12	SMARCC2	SMARCC2	0.393	7.43	6.65	0.0231	0.113	1.64	SMARCC2
chr3	52681156	52694497	13342	+	ENSG00000163938.17	GNL3	GNL3	0.346	5.56	6.66	0.0231	0.113	1.64	GNL3
chr2	240126563	240136807	10245	-	ENSG00000172428.11	COPS9	COPS9	-0.461	3.97	6.66	0.0231	0.112	1.64	COPS9
chr1	231363797	231528603	164807	-	ENSG00000287856.1	NA	NA	0.864	2.25	6.65	0.0231	0.113	1.64	ENSG00000287856.1
chr15	40735884	40755851	19968	-	ENSG00000137824.16	RMDN3	RMDN3	-0.555	5.05	6.65	0.0232	0.113	1.63	RMDN3
chr19	46601074	46610782	9709	+	ENSG00000160014.17	CALM3	CALM3	-0.317	7.55	6.65	0.0232	0.113	1.63	CALM3
chr19	46466491	46471563	5073	-	ENSG00000182013.18	PNMA8A	PNMA8A	-0.477	4.77	6.65	0.0232	0.113	1.63	PNMA8A
chr8	144798876	144811169	12294	+	ENSG00000197363.11	ZNF517	ZNF517	-0.39	2.46	6.64	0.0232	0.113	1.63	ZNF517
chr17	40019097	40061215	42119	-	ENSG00000008838.21	MED24	MED24	0.304	6.11	6.63	0.0233	0.113	1.63	MED24
chr5	14143342	14532128	388787	+	ENSG00000038382.23	TRIO	TRIO	0.433	7.7	6.63	0.0233	0.113	1.63	TRIO
chr7	117710651	117874139	163489	-	ENSG00000077063.11	CTTNBP2	CTTNBP2	-0.497	5.32	6.63	0.0233	0.113	1.63	CTTNBP2
chr22	29505879	29555216	49338	-	ENSG00000100296.14	THOC5	THOC5	0.396	5.17	6.63	0.0233	0.113	1.63	THOC5
chr15	51208057	51338601	130545	-	ENSG00000137869.16	CYP19A1	CYP19A1	-1.59	0.507	6.63	0.0233	0.113	1.63	CYP19A1
chr6	89146055	89165565	19511	+	ENSG00000146281.6	PM20D2	PM20D2	0.351	3.86	6.63	0.0233	0.113	1.63	PM20D2
chr19	9210276	9219589	9314	-	ENSG00000174667.4	OR7D4	OR7D4	0.637	0.251	6.63	0.0233	0.113	1.63	OR7D4
chr17	1934677	2025334	90658	-	ENSG00000185924.7	RTN4RL1	RTN4RL1	-1.36	1.54	6.64	0.0233	0.113	1.63	RTN4RL1
chr16	3129777	3142804	13028	+	ENSG00000085644.14	ZNF213	ZNF213	-0.343	3.91	6.62	0.0234	0.113	1.63	ZNF213
chr12	8076939	8097881	20943	+	ENSG00000089818.18	NECAP1	NECAP1	-0.449	5.33	6.63	0.0234	0.113	1.63	NECAP1
chr1	155335268	155563162	227895	-	ENSG00000116539.14	ASH1L	ASH1L	0.389	6.77	6.63	0.0234	0.113	1.63	ASH1L
chr2	126656133	126696667	40535	+	ENSG00000136732.16	GYPC	GYPC	-1.14	5.88	6.63	0.0234	0.113	1.63	GYPC
chr15	42723544	42737128	13585	-	ENSG00000140326.13	CDAN1	CDAN1	0.417	4.14	6.62	0.0234	0.113	1.63	CDAN1
chr8	144449582	144462871	13290	-	ENSG00000187954.14	CYHR1	CYHR1	-0.749	2.79	6.62	0.0234	0.113	1.63	CYHR1
chr10	50305586	50625163	319578	-	ENSG00000198964.14	SGMS1	SGMS1	-0.492	5.61	6.62	0.0234	0.113	1.63	SGMS1
chr1	209756032	209782320	26289	+	ENSG00000009790.15	TRAF3IP3	TRAF3IP3	0.292	5.29	6.61	0.0235	0.113	1.63	TRAF3IP3
chr4	139665768	139740745	74978	+	ENSG00000085871.9	MGST2	MGST2	-0.273	5.38	6.61	0.0235	0.113	1.63	MGST2
chr19	48382575	48391551	8977	-	ENSG00000105438.9	KDELR1	KDELR1	-0.305	7.27	6.61	0.0235	0.113	1.63	KDELR1
chr11	19224063	19241620	17558	-	ENSG00000129173.13	E2F8	E2F8	1.18	3.15	6.61	0.0235	0.113	1.63	E2F8
chr17	40388525	40417896	29372	-	ENSG00000131747.15	TOP2A	TOP2A	1.14	7.4	6.61	0.0235	0.113	1.63	TOP2A
chr2	43886224	43996226	110003	-	ENSG00000138095.20	LRPPRC	LRPPRC	0.382	7.16	6.61	0.0235	0.113	1.63	LRPPRC
chrX	46573765	46598496	24732	+	ENSG00000147119.4	CHST7	CHST7	-0.832	1.31	6.61	0.0235	0.113	1.63	CHST7
chr5	108747841	109196841	449001	+	ENSG00000151422.14	FER	FER	0.314	5.02	6.61	0.0235	0.113	1.63	FER
chr17	81244811	81295547	50737	-	ENSG00000157637.13	SLC38A10	SLC38A10	-0.288	7.01	6.61	0.0235	0.113	1.63	SLC38A10
chr7	30496621	30504841	8221	-	ENSG00000006625.18	GGCT	GGCT	0.277	4.39	6.6	0.0236	0.114	1.63	GGCT
chr16	58113592	58129381	15790	-	ENSG00000070761.8	CFAP20	CFAP20	0.315	3.75	6.6	0.0236	0.114	1.63	CFAP20
chr20	43667019	43716495	49477	+	ENSG00000101057.16	MYBL2	MYBL2	1.3	4.66	6.6	0.0236	0.114	1.63	MYBL2
chr14	24078662	24115010	36349	-	ENSG00000129535.13	NRL	NRL	-0.857	1.29	6.6	0.0236	0.114	1.63	NRL
chr12	107774704	107776644	1941	+	ENSG00000187855.6	ASCL4	ASCL4	-2.01	-0.765	6.6	0.0236	0.114	1.63	ASCL4
chr1	54641786	54742308	100523	+	ENSG00000271723.5	MROH7-TTC4	MROH7-TTC4	-1.92	1.09	6.6	0.0236	0.114	1.63	MROH7-TTC4
chr12	120533480	120577588	44109	+	ENSG00000022840.17	RNF10	RNF10	0.42	6.72	6.59	0.0237	0.114	1.63	RNF10
chr1	44819844	44843253	23410	-	ENSG00000117425.14	PTCH2	PTCH2	-0.678	2.24	6.58	0.0237	0.114	1.62	PTCH2
chr3	113716458	113746300	29843	-	ENSG00000121579.14	NAA50	NAA50	0.247	6.99	6.58	0.0237	0.114	1.62	NAA50
chr22	37019635	37029821	10187	+	ENSG00000128309.17	MPST	MPST	-0.338	4.96	6.59	0.0237	0.114	1.63	MPST
chr10	132332154	132381508	49355	+	ENSG00000148814.18	LRRC27	LRRC27	-0.534	3.05	6.58	0.0237	0.114	1.62	LRRC27
chr4	105145875	105279816	133942	+	ENSG00000168769.14	TET2	TET2	0.393	6.85	6.58	0.0237	0.114	1.62	TET2
chr19	5904872	5910853	5982	+	ENSG00000187650.4	VMAC	VMAC	-0.503	3.56	6.59	0.0237	0.114	1.63	VMAC
chr17	36103827	36105621	1795	+	ENSG00000275302.2	CCL4	CCL4	-1.35	4.39	6.58	0.0237	0.114	1.62	CCL4
chr6	12716312	13290446	574135	+	ENSG00000112137.19	PHACTR1	PHACTR1	-0.685	5.67	6.58	0.0238	0.114	1.62	PHACTR1
chr1	88852633	88891944	39312	-	ENSG00000137947.12	GTF2B	GTF2B	0.232	5.48	6.58	0.0238	0.114	1.62	GTF2B
chr2	108786757	108885477	98721	+	ENSG00000163006.12	CCDC138	CCDC138	0.97	1.13	6.57	0.0238	0.114	1.62	CCDC138
chr13	113584721	113641473	56753	+	ENSG00000198176.13	TFDP1	TFDP1	0.358	6.26	6.57	0.0238	0.114	1.62	TFDP1
chr19	19119169	19138513	19345	-	ENSG00000064545.15	TMEM161A	TMEM161A	-0.338	3.86	6.56	0.0239	0.114	1.62	TMEM161A
chr11	33703010	33736479	33470	-	ENSG00000085063.18	CD59	CD59	-0.696	8.06	6.56	0.0239	0.114	1.62	CD59
chr20	2658395	2664219	5825	-	ENSG00000101365.21	IDH3B	IDH3B	-0.25	5.94	6.56	0.0239	0.114	1.62	IDH3B
chr12	132623753	132687376	63624	-	ENSG00000177084.19	POLE	POLE	0.78	5.41	6.56	0.0239	0.114	1.62	POLE
chr6	30066709	30070333	3625	+	ENSG00000204619.8	PPP1R11	PPP1R11	-0.277	5.47	6.57	0.0239	0.114	1.62	PPP1R11
chr22	20241415	20283246	41832	-	ENSG00000040608.14	RTN4R	RTN4R	-1.42	1.53	6.55	0.024	0.114	1.62	RTN4R
chr19	19192229	19201869	9641	+	ENSG00000064490.14	RFXANK	RFXANK	-0.665	4.79	6.56	0.024	0.114	1.62	RFXANK
chr17	44798448	44830816	32369	-	ENSG00000182963.11	GJC1	GJC1	0.614	1.39	6.55	0.024	0.114	1.62	GJC1
chr9	35161992	35405338	243347	+	ENSG00000198722.15	UNC13B	UNC13B	-0.259	5.99	6.55	0.024	0.114	1.62	UNC13B
chr16	88809339	88811937	2599	-	ENSG00000198931.11	APRT	APRT	-0.33	5.83	6.55	0.024	0.114	1.62	APRT
chr2	86603398	86623866	20469	-	ENSG00000239305.7	RNF103	RNF103	-0.397	4.72	6.55	0.024	0.114	1.62	RNF103
chr15	89895006	89912952	17947	-	ENSG00000242498.8	ARPIN	ARPIN	-0.5	7.08	6.56	0.024	0.114	1.62	ARPIN
chr2	215996329	216082955	86627	-	ENSG00000115425.14	PECR	PECR	-0.402	3.8	6.54	0.0241	0.115	1.62	PECR
chr19	33386950	33521823	134874	-	ENSG00000124299.16	PEPD	PEPD	-0.483	6.78	6.54	0.0241	0.115	1.62	PEPD
chr16	634427	636366	1940	-	ENSG00000130731.16	METTL26	METTL26	-0.385	3.62	6.55	0.0241	0.115	1.62	METTL26
chr9	83739425	83829516	90092	-	ENSG00000165113.13	GKAP1	GKAP1	0.535	2.14	6.54	0.0241	0.115	1.62	GKAP1
chr8	38901235	38973912	72678	+	ENSG00000169499.15	PLEKHA2	PLEKHA2	-0.228	7.76	6.54	0.0241	0.115	1.62	PLEKHA2
chr3	114234631	114237578	2948	-	ENSG00000174255.8	ZNF80	ZNF80	0.63	1.86	6.54	0.0241	0.115	1.62	ZNF80
chr16	20806429	20849665	43237	+	ENSG00000005189.20	REXO5	REXO5	0.789	2.14	6.53	0.0242	0.115	1.62	REXO5
chr12	108522214	108561400	39187	-	ENSG00000075856.12	SART3	SART3	0.284	6.33	6.53	0.0242	0.115	1.62	SART3
chr14	31100117	31207804	107688	-	ENSG00000092148.14	HECTD1	HECTD1	0.398	7.62	6.53	0.0242	0.115	1.62	HECTD1
chr7	24698355	24757940	59586	-	ENSG00000105928.16	GSDME	GSDME	-0.455	6.48	6.53	0.0242	0.115	1.62	GSDME
chr11	126355640	126440344	84705	+	ENSG00000110080.20	ST3GAL4	ST3GAL4	0.502	2.69	6.53	0.0242	0.115	1.62	ST3GAL4
chr19	13882348	13906452	24105	-	ENSG00000132016.12	BRME1	BRME1	-1.47	0.358	6.53	0.0242	0.115	1.62	BRME1
chr3	56620132	56683265	63134	-	ENSG00000163946.14	TASOR	TASOR	0.445	7.29	6.53	0.0242	0.115	1.62	TASOR
chr8	9136255	9151574	15320	-	ENSG00000173281.5	PPP1R3B	PPP1R3B	0.312	4.39	6.53	0.0242	0.115	1.62	PPP1R3B
chr11	65892049	65900573	8525	-	ENSG00000175592.9	FOSL1	FOSL1	1.04	0.817	6.53	0.0242	0.115	1.62	FOSL1
chr19	54643889	54670359	26471	+	ENSG00000186818.13	LILRB4	LILRB4	-1.24	0.306	6.53	0.0242	0.115	1.62	LILRB4
chr21	32790673	32813743	23071	-	ENSG00000205929.11	C21orf62	C21orf62	0.38	2.88	6.52	0.0242	0.115	1.62	C21orf62
chr9	136791344	136793317	1974	+	ENSG00000244187.8	TMEM141	TMEM141	-0.383	4.07	6.53	0.0242	0.115	1.62	TMEM141
chr5	32354350	32444740	90391	-	ENSG00000056097.16	ZFR	ZFR	0.266	7.03	6.52	0.0243	0.115	1.61	ZFR
chrX	70290104	70420886	130783	+	ENSG00000090889.12	KIF4A	KIF4A	1.12	4.28	6.52	0.0243	0.115	1.61	KIF4A
chr17	47967810	47981781	13972	+	ENSG00000108465.15	CDK5RAP3	CDK5RAP3	-0.315	6.66	6.52	0.0243	0.115	1.61	CDK5RAP3
chr18	2847006	2916003	68998	+	ENSG00000132205.11	EMILIN2	EMILIN2	-0.346	4.21	6.52	0.0243	0.115	1.61	EMILIN2
chr11	14277922	14364506	86585	-	ENSG00000133818.14	RRAS2	RRAS2	1.13	0.386	6.52	0.0243	0.115	1.61	RRAS2
chr4	156760454	156971799	211346	-	ENSG00000145431.11	PDGFC	PDGFC	-0.767	4.06	6.52	0.0243	0.115	1.61	PDGFC
chr5	36876769	37066413	189645	+	ENSG00000164190.19	NIPBL	NIPBL	0.484	7.68	6.51	0.0243	0.115	1.61	NIPBL
chr12	6873569	6914241	40673	+	ENSG00000010626.15	LRRC23	LRRC23	-0.54	2.44	6.51	0.0244	0.115	1.61	LRRC23
chr1	45329163	45340893	11731	-	ENSG00000132781.20	MUTYH	MUTYH	0.372	3.83	6.51	0.0244	0.115	1.61	MUTYH
chr3	45555394	45686341	130948	+	ENSG00000144791.10	LIMD1	LIMD1	-0.24	6.69	6.5	0.0244	0.115	1.61	LIMD1
chr2	11155198	11178870	23673	+	ENSG00000162976.13	SLC66A3	SLC66A3	-0.44	4.01	6.51	0.0244	0.115	1.61	SLC66A3
chr7	45912245	45921874	9630	-	ENSG00000146674.16	IGFBP3	IGFBP3	-1.91	0.539	6.49	0.0245	0.116	1.61	IGFBP3
chr8	33370824	33473146	102323	-	ENSG00000172728.16	FUT10	FUT10	-0.404	3.95	6.49	0.0245	0.116	1.61	FUT10
chr11	17351800	17377341	25542	+	ENSG00000188211.9	NCR3LG1	NCR3LG1	0.335	3.74	6.5	0.0245	0.115	1.61	NCR3LG1
chr10	5684731	5763779	79049	+	ENSG00000108021.22	TASOR2	TASOR2	0.334	6.15	6.48	0.0246	0.116	1.61	TASOR2
chr17	75087727	75106162	18436	+	ENSG00000170190.16	SLC16A5	SLC16A5	-0.5	3.64	6.48	0.0246	0.116	1.61	SLC16A5
chr15	99715697	99733561	17865	-	ENSG00000183060.16	LYSMD4	LYSMD4	-0.443	2.86	6.48	0.0246	0.116	1.61	LYSMD4
chr6	31739677	31762676	23000	+	ENSG00000204410.16	MSH5	MSH5	0.478	3.78	6.49	0.0246	0.116	1.61	MSH5
chr7	140690777	140722790	32014	+	ENSG00000090266.13	NDUFB2	NDUFB2	-0.277	5.53	6.48	0.0247	0.116	1.61	NDUFB2
chr11	10556966	10611689	54724	-	ENSG00000133800.9	LYVE1	LYVE1	-1.9	-1.01	6.47	0.0247	0.116	1.61	LYVE1
chr17	75880335	75896951	16617	-	ENSG00000141569.12	TRIM65	TRIM65	-0.282	5.41	6.47	0.0247	0.116	1.61	TRIM65
chr1	247857187	247880138	22952	+	ENSG00000162722.9	TRIM58	TRIM58	-0.469	4.3	6.47	0.0247	0.116	1.61	TRIM58
chr2	127298668	127388465	89798	-	ENSG00000169967.17	MAP3K2	MAP3K2	0.229	7.32	6.47	0.0247	0.116	1.61	MAP3K2
chr1	117367449	117528872	161424	+	ENSG00000198162.12	MAN1A2	MAN1A2	0.29	6.41	6.47	0.0247	0.116	1.61	MAN1A2
chr2	24202864	24360536	157673	-	ENSG00000198399.16	ITSN2	ITSN2	0.318	7.24	6.48	0.0247	0.116	1.61	ITSN2
chr11	2444684	2849105	404422	+	ENSG00000053918.18	KCNQ1	KCNQ1	-0.652	4.83	6.46	0.0248	0.116	1.6	KCNQ1
chr1	155255979	155262430	6452	-	ENSG00000116521.11	SCAMP3	SCAMP3	-0.323	5.38	6.46	0.0248	0.116	1.6	SCAMP3
chr13	99254732	99261744	7013	-	ENSG00000125245.14	GPR18	GPR18	0.88	3.85	6.46	0.0248	0.116	1.61	GPR18
chr2	127436207	127526886	90680	-	ENSG00000163166.15	IWS1	IWS1	0.222	6.17	6.46	0.0248	0.116	1.6	IWS1
chr15	82041778	82046119	4342	-	ENSG00000183496.6	MEX3B	MEX3B	-0.506	1.81	6.46	0.0248	0.116	1.61	MEX3B
chr11	95976598	96343195	366598	-	ENSG00000184384.14	MAML2	MAML2	0.283	6	6.46	0.0248	0.116	1.61	MAML2
chr19	11164270	11197791	33522	-	ENSG00000197256.11	KANK2	KANK2	1.33	3.57	6.46	0.0248	0.116	1.6	KANK2
chr3	124761948	124901418	139471	-	ENSG00000082781.12	ITGB5	ITGB5	-0.685	7.47	6.46	0.0249	0.116	1.6	ITGB5
chr2	168834132	168913371	79240	-	ENSG00000152253.9	SPC25	SPC25	0.933	3.25	6.45	0.0249	0.116	1.6	SPC25
chr10	72216000	72235860	19861	+	ENSG00000166295.9	ANAPC16	ANAPC16	-0.21	6.32	6.45	0.0249	0.117	1.6	ANAPC16
chr12	14365676	14502931	137256	+	ENSG00000171681.13	ATF7IP	ATF7IP	0.314	6.87	6.45	0.0249	0.116	1.6	ATF7IP
chr1	11066618	11099869	33252	-	ENSG00000171824.14	EXOSC10	EXOSC10	0.205	6.06	6.46	0.0249	0.116	1.6	EXOSC10
chr2	182909115	183038858	129744	-	ENSG00000061676.16	NCKAP1	NCKAP1	0.49	2.73	6.44	0.025	0.117	1.6	NCKAP1
chr20	51782331	51802521	20191	-	ENSG00000101115.13	SALL4	SALL4	0.978	1.03	6.44	0.025	0.117	1.6	SALL4
chr14	103697609	103715504	17896	-	ENSG00000126215.14	XRCC3	XRCC3	0.514	3.3	6.44	0.025	0.117	1.6	XRCC3
chr11	118883892	118897787	13896	+	ENSG00000160683.5	CXCR5	CXCR5	-1.67	-0.682	6.44	0.025	0.117	1.6	CXCR5
chr1	206903317	206923247	19931	-	ENSG00000162894.12	FCMR	FCMR	-0.495	6.05	6.44	0.025	0.117	1.6	FCMR
chr7	74082933	74122525	39593	+	ENSG00000106683.15	LIMK1	LIMK1	-0.22	7.2	6.44	0.0251	0.117	1.6	LIMK1
chr4	6909242	7033118	123877	+	ENSG00000132405.19	TBC1D14	TBC1D14	-0.283	6.8	6.43	0.0251	0.117	1.6	TBC1D14
