seqnames	start	end	width	strand	gene_id	SYMBOL	gene_name	logFC	logCPM	F	PValue	FDR	mlog10PValue	simple_gene_name
chr3	184186095	184194012	7918	+	ENSG00000161204.12	ABCF3	ABCF3	-0.222	5.45	3.9	0.0703	0.278	1.15	ABCF3
chr11	59171430	59208588	37159	+	ENSG00000110042.8	DTX4	DTX4	-0.325	3.27	3.9	0.0704	0.278	1.15	DTX4
chr9	136428619	136439845	11227	-	ENSG00000148384.14	INPP5E	INPP5E	0.666	3.52	3.9	0.0704	0.278	1.15	INPP5E
chr10	117241093	117279430	38338	+	ENSG00000165646.14	SLC18A2	SLC18A2	-0.88	2.9	3.9	0.0704	0.278	1.15	SLC18A2
chr19	11721265	11739009	17745	-	ENSG00000197933.13	ZNF823	ZNF823	-0.478	2.43	3.89	0.0704	0.278	1.15	ZNF823
chrX	153587925	153600045	12121	-	ENSG00000262919.8	CCNQ	CCNQ	-0.326	3.76	3.89	0.0704	0.278	1.15	CCNQ
chr17	61942605	62065278	122674	-	ENSG00000108510.10	MED13	MED13	0.431	7.05	3.89	0.0705	0.278	1.15	MED13
chr13	25246222	25287510	41289	-	ENSG00000139505.13	MTMR6	MTMR6	0.328	5.3	3.89	0.0706	0.278	1.15	MTMR6
chr3	52048919	52056571	7653	-	ENSG00000164086.10	DUSP7	DUSP7	0.314	6.79	3.89	0.0706	0.278	1.15	DUSP7
chr17	27878314	27894752	16439	-	ENSG00000232859.10	LYRM9	LYRM9	-0.811	1.68	3.89	0.0706	0.278	1.15	LYRM9
chr7	104940943	105115019	174077	+	ENSG00000005483.23	KMT2E	KMT2E	0.256	7.34	3.89	0.0707	0.278	1.15	KMT2E
chrX	139726346	139945276	218931	-	ENSG00000101974.15	ATP11C	ATP11C	0.468	4.75	3.89	0.0707	0.278	1.15	ATP11C
chr1	211658657	211675630	16974	-	ENSG00000117650.13	NEK2	NEK2	0.645	3.52	3.89	0.0707	0.278	1.15	NEK2
chr1	200551497	200620751	69255	-	ENSG00000118193.12	KIF14	KIF14	0.868	4.2	3.89	0.0707	0.278	1.15	KIF14
chr22	20080221	20111877	31657	+	ENSG00000128191.17	DGCR8	DGCR8	0.222	5.16	3.89	0.0707	0.278	1.15	DGCR8
chr5	14704800	14871778	166979	-	ENSG00000154122.14	ANKH	ANKH	-0.25	6.58	3.89	0.0707	0.278	1.15	ANKH
chr11	62712630	62727457	14828	-	ENSG00000214753.4	HNRNPUL2	HNRNPUL2	0.215	7.53	3.89	0.0707	0.278	1.15	HNRNPUL2
chr20	25391008	25452700	61693	+	ENSG00000101003.12	GINS1	GINS1	0.889	4	3.88	0.0708	0.278	1.15	GINS1
chr17	35243071	35273655	30585	+	ENSG00000166750.10	SLFN5	SLFN5	0.313	4.15	3.88	0.0708	0.278	1.15	SLFN5
chrX	101615118	101618001	2884	-	ENSG00000198960.11	ARMCX6	ARMCX6	-0.181	5.13	3.88	0.0708	0.278	1.15	ARMCX6
chr12	990509	1495933	505425	+	ENSG00000082805.21	ERC1	ERC1	0.464	6.06	3.88	0.0709	0.278	1.15	ERC1
chr8	81701334	81732903	31570	-	ENSG00000104231.11	ZFAND1	ZFAND1	-0.191	4.78	3.88	0.0709	0.278	1.15	ZFAND1
chr12	4615508	4649051	33544	-	ENSG00000111254.8	AKAP3	AKAP3	-1.06	-0.39	3.88	0.0709	0.278	1.15	AKAP3
chr2	238244044	238290102	46059	-	ENSG00000132326.13	PER2	PER2	0.236	4.54	3.88	0.0709	0.278	1.15	PER2
chr1	236549005	236604516	55512	-	ENSG00000119285.11	HEATR1	HEATR1	0.334	5.78	3.87	0.0711	0.279	1.15	HEATR1
chr4	138164097	138242349	78253	-	ENSG00000151012.13	SLC7A11	SLC7A11	-0.851	1.12	3.87	0.0711	0.279	1.15	SLC7A11
chr4	141220887	141234697	13811	+	ENSG00000109445.11	ZNF330	ZNF330	-0.361	5.56	3.87	0.0712	0.279	1.15	ZNF330
chr16	715118	719655	4538	+	ENSG00000103260.9	METRN	METRN	0.733	0.0433	3.87	0.0713	0.279	1.15	METRN
chr1	108875350	108934545	59196	+	ENSG00000121957.15	GPSM2	GPSM2	0.695	4.18	3.87	0.0713	0.279	1.15	GPSM2
chr19	9835257	9849689	14433	+	ENSG00000127445.14	PIN1	PIN1	-0.228	4.66	3.87	0.0713	0.279	1.15	PIN1
chr5	37812677	37840041	27365	-	ENSG00000168621.15	GDNF	GDNF	0.966	-0.363	3.87	0.0713	0.279	1.15	GDNF
chr2	102736905	103019900	282996	+	ENSG00000170417.16	TMEM182	TMEM182	-0.464	1.11	3.87	0.0713	0.279	1.15	TMEM182
chr10	103856806	103918332	61527	-	ENSG00000107960.12	STN1	STN1	0.235	4.71	3.86	0.0715	0.28	1.15	STN1
chr14	74713144	74738620	25477	+	ENSG00000119616.11	FCF1	FCF1	0.239	5.32	3.86	0.0715	0.28	1.15	FCF1
chr1	226360210	226408154	47945	-	ENSG00000143799.14	PARP1	PARP1	0.15	7.8	3.86	0.0715	0.28	1.15	PARP1
chr9	37120574	37358149	237576	+	ENSG00000147905.18	ZCCHC7	ZCCHC7	0.354	3.68	3.86	0.0715	0.28	1.15	ZCCHC7
chr8	38996754	39105445	108692	+	ENSG00000168615.13	ADAM9	ADAM9	-0.271	7.77	3.86	0.0715	0.28	1.15	ADAM9
chr19	18097778	18151692	53915	+	ENSG00000099308.13	MAST3	MAST3	0.33	7.43	3.85	0.0717	0.28	1.14	MAST3
chr13	40789412	40812460	23049	+	ENSG00000102743.16	SLC25A15	SLC25A15	0.283	3.53	3.86	0.0717	0.28	1.14	SLC25A15
chr19	3610645	3626815	16171	-	ENSG00000105298.14	CACTIN	CACTIN	0.412	4.66	3.86	0.0717	0.28	1.14	CACTIN
chr5	40759389	40798374	38986	-	ENSG00000132356.12	PRKAA1	PRKAA1	0.228	6.12	3.86	0.0717	0.28	1.14	PRKAA1
chr11	19117099	19176422	59324	+	ENSG00000177054.14	ZDHHC13	ZDHHC13	0.237	3.42	3.86	0.0717	0.28	1.14	ZDHHC13
chr1	151982915	151993859	10945	-	ENSG00000197747.9	S100A10	S100A10	-0.611	1.96	3.86	0.0717	0.28	1.14	S100A10
chr6	36196744	36232790	36047	+	ENSG00000096070.19	BRPF3	BRPF3	0.396	4.89	3.85	0.0718	0.28	1.14	BRPF3
chr17	76734115	76737333	3219	-	ENSG00000161547.17	SRSF2	SRSF2	0.223	7.28	3.85	0.0718	0.28	1.14	SRSF2
chr12	6618835	6635960	17126	-	ENSG00000184574.10	LPAR5	LPAR5	0.289	7.33	3.85	0.0718	0.28	1.14	LPAR5
chr12	14503661	14567883	64223	-	ENSG00000121316.11	PLBD1	PLBD1	-0.823	4.77	3.85	0.0719	0.28	1.14	PLBD1
chr2	264140	278283	14144	+	ENSG00000143727.16	ACP1	ACP1	-0.251	5.84	3.85	0.0719	0.28	1.14	ACP1
chr6	131808016	131895155	87140	+	ENSG00000197594.14	ENPP1	ENPP1	0.821	3.32	3.85	0.0719	0.28	1.14	ENPP1
chr7	87345664	87399794	54131	+	ENSG00000005469.12	CROT	CROT	-0.508	2.82	3.85	0.072	0.28	1.14	CROT
chr4	186587794	186726722	138929	-	ENSG00000083857.15	FAT1	FAT1	-1.51	-0.403	3.85	0.072	0.28	1.14	FAT1
chr5	175477062	175529742	52681	+	ENSG00000164466.13	SFXN1	SFXN1	0.451	4.91	3.85	0.072	0.28	1.14	SFXN1
chr22	41621163	41664048	42886	+	ENSG00000196419.13	XRCC6	XRCC6	0.184	7.86	3.84	0.0721	0.281	1.14	XRCC6
chr2	217799588	218033982	234395	-	ENSG00000079308.21	TNS1	TNS1	-1.29	2.91	3.84	0.0722	0.281	1.14	TNS1
chrX	41688973	41697275	8303	+	ENSG00000171659.16	GPR34	GPR34	-0.329	8.07	3.84	0.0722	0.281	1.14	GPR34
chr10	124007668	124093598	85931	-	ENSG00000182022.18	CHST15	CHST15	0.457	7.46	3.84	0.0722	0.281	1.14	CHST15
chr4	128809700	128875224	65525	+	ENSG00000077684.16	JADE1	JADE1	0.478	3.79	3.84	0.0723	0.281	1.14	JADE1
chr16	57245259	57253635	8377	+	ENSG00000102931.8	ARL2BP	ARL2BP	0.169	5.74	3.84	0.0723	0.281	1.14	ARL2BP
chr10	22316386	22320306	3921	+	ENSG00000148444.16	COMMD3	COMMD3	-0.19	4.85	3.84	0.0723	0.281	1.14	COMMD3
chr19	1905214	1926013	20800	+	ENSG00000227500.11	SCAMP4	SCAMP4	-0.341	6.36	3.84	0.0723	0.281	1.14	SCAMP4
chr7	157138916	157269370	130455	+	ENSG00000009335.18	UBE3C	UBE3C	0.203	6.44	3.84	0.0724	0.281	1.14	UBE3C
chr13	47745736	48037968	292233	-	ENSG00000136143.16	SUCLA2	SUCLA2	0.188	4.88	3.83	0.0724	0.281	1.14	SUCLA2
chr10	91409280	91514829	105550	+	ENSG00000165338.17	HECTD2	HECTD2	-0.432	5.2	3.83	0.0724	0.281	1.14	HECTD2
chr6	10762723	10838553	75831	-	ENSG00000111837.12	MAK	MAK	0.856	-0.462	3.83	0.0725	0.281	1.14	MAK
chr17	42188799	42194532	5734	-	ENSG00000167925.16	GHDC	GHDC	-0.407	4.96	3.83	0.0726	0.282	1.14	GHDC
chr17	42824385	42843760	19376	+	ENSG00000131467.12	PSME3	PSME3	0.228	6.97	3.83	0.0727	0.282	1.14	PSME3
chr9	100578079	100588389	10311	+	ENSG00000170681.7	CAVIN4	CAVIN4	-1.46	-0.683	3.83	0.0727	0.282	1.14	CAVIN4
chr6	44809317	45377953	568637	-	ENSG00000196284.17	SUPT3H	SUPT3H	0.356	2.15	3.82	0.0727	0.282	1.14	SUPT3H
chr2	64524299	64593005	68707	+	ENSG00000119844.17	AFTPH	AFTPH	0.202	6.05	3.82	0.0728	0.282	1.14	AFTPH
chr1	201539127	201826969	287843	+	ENSG00000134369.16	NAV1	NAV1	0.604	7.26	3.82	0.0728	0.282	1.14	NAV1
chr2	224765090	225042468	277379	-	ENSG00000135905.21	DOCK10	DOCK10	0.234	8.87	3.82	0.0728	0.282	1.14	DOCK10
chr4	103105349	103198445	93097	-	ENSG00000138778.14	CENPE	CENPE	0.813	5.06	3.82	0.0728	0.282	1.14	CENPE
chr12	130789600	130839254	49655	-	ENSG00000111450.15	STX2	STX2	-0.386	4.44	3.82	0.0729	0.282	1.14	STX2
chr8	81280536	81284777	4242	+	ENSG00000164687.11	FABP5	FABP5	-0.258	5.54	3.82	0.0729	0.282	1.14	FABP5
chr8	23190452	23225102	34651	-	ENSG00000104689.10	TNFRSF10A	TNFRSF10A	0.681	3.18	3.81	0.073	0.282	1.14	TNFRSF10A
chr7	102363872	102426676	62805	+	ENSG00000128563.13	PRKRIP1	PRKRIP1	-0.246	5.02	3.82	0.073	0.282	1.14	PRKRIP1
chr16	1938229	1943199	4971	-	ENSG00000198736.13	MSRB1	MSRB1	0.296	4.92	3.82	0.073	0.282	1.14	MSRB1
chr7	4775615	4794397	18783	+	ENSG00000242802.9	AP5Z1	AP5Z1	-0.373	5.88	3.81	0.073	0.282	1.14	AP5Z1
chr5	115578496	115602479	23984	-	ENSG00000243414.6	TICAM2	TICAM2	0.553	3.26	3.82	0.073	0.282	1.14	TICAM2
chr19	16574907	16629062	54156	-	ENSG00000105085.11	MED26	MED26	-0.414	3.72	3.81	0.0731	0.282	1.14	MED26
chr1	155335268	155563162	227895	-	ENSG00000116539.14	ASH1L	ASH1L	0.297	6.77	3.81	0.0731	0.282	1.14	ASH1L
chr18	67506587	67516720	10134	-	ENSG00000171451.15	DSEL	DSEL	-0.776	0.0937	3.81	0.0732	0.283	1.14	DSEL
chr22	23966888	23972556	5669	+	ENSG00000099974.8	DDTL	DDTL	-0.5	1.11	3.81	0.0733	0.283	1.13	DDTL
chr3	170037995	170085392	47398	+	ENSG00000173890.17	GPR160	GPR160	0.471	5.75	3.81	0.0733	0.283	1.13	GPR160
chr22	28742039	28757515	15477	+	ENSG00000100209.11	HSCB	HSCB	0.368	2.97	3.8	0.0734	0.283	1.13	HSCB
chr1	193012250	193060080	47831	-	ENSG00000116750.14	UCHL5	UCHL5	0.273	4.88	3.8	0.0734	0.283	1.13	UCHL5
chr1	244653103	244709033	55931	+	ENSG00000121644.19	DESI2	DESI2	0.282	5.4	3.8	0.0734	0.283	1.13	DESI2
chr1	65792514	66374579	582066	+	ENSG00000184588.18	PDE4B	PDE4B	0.352	4.72	3.8	0.0734	0.283	1.13	PDE4B
chr18	12991362	13125052	133691	+	ENSG00000101639.19	CEP192	CEP192	0.363	5.93	3.8	0.0735	0.283	1.13	CEP192
chr2	177548998	177552796	3799	-	ENSG00000196659.10	TTC30B	TTC30B	-0.369	1.78	3.8	0.0735	0.283	1.13	TTC30B
chr3	48744597	48847874	103278	-	ENSG00000114302.17	PRKAR2A	PRKAR2A	0.186	7.11	3.8	0.0736	0.283	1.13	PRKAR2A
chr11	64270062	64289500	19439	+	ENSG00000173264.15	GPR137	GPR137	-0.221	4.38	3.8	0.0736	0.283	1.13	GPR137
chr1	248269917	248277976	8060	-	ENSG00000177212.4	OR2T33	OR2T33	0.655	0.366	3.8	0.0736	0.283	1.13	OR2T33
chr4	87336515	87391188	54674	-	ENSG00000198189.11	HSD17B11	HSD17B11	0.388	6.65	3.8	0.0736	0.283	1.13	HSD17B11
chr6	138773769	138793319	19551	+	ENSG00000024862.18	CCDC28A	CCDC28A	-0.228	4.14	3.79	0.0737	0.283	1.13	CCDC28A
chr9	122798389	122828588	30200	-	ENSG00000136940.14	PDCL	PDCL	-0.242	4.91	3.8	0.0737	0.283	1.13	PDCL
chrX	154436913	154443467	6555	+	ENSG00000203879.12	GDI1	GDI1	-0.224	6.71	3.79	0.0737	0.283	1.13	GDI1
chr14	54396849	54420218	23370	+	ENSG00000100526.21	CDKN3	CDKN3	0.702	2.73	3.79	0.0738	0.283	1.13	CDKN3
chr17	57971547	57988259	16713	-	ENSG00000136451.9	VEZF1	VEZF1	0.258	6.09	3.79	0.0738	0.283	1.13	VEZF1
chr6	56955107	57027346	72240	+	ENSG00000151917.18	BEND6	BEND6	-1.23	-0.322	3.79	0.0738	0.283	1.13	BEND6
chr14	24180395	24190416	10022	-	ENSG00000259522.3	NA	NA	-0.767	1.95	3.79	0.0738	0.283	1.13	ENSG00000259522.3
chr19	3594507	3606875	12369	-	ENSG00000006638.13	TBXA2R	TBXA2R	0.332	3	3.79	0.0739	0.283	1.13	TBXA2R
chr2	65070696	65130331	59636	-	ENSG00000138069.18	RAB1A	RAB1A	-0.308	6.99	3.79	0.0739	0.283	1.13	RAB1A
chr17	75909574	75941140	31567	-	ENSG00000188878.20	FBF1	FBF1	-0.389	3.16	3.79	0.0739	0.283	1.13	FBF1
chr6	49463370	49493107	29738	+	ENSG00000031691.7	CENPQ	CENPQ	0.404	2.22	3.79	0.074	0.284	1.13	CENPQ
chr3	33114014	33147773	33760	+	ENSG00000170275.15	CRTAP	CRTAP	-0.25	7.33	3.79	0.074	0.284	1.13	CRTAP
chr15	41981394	42051190	69797	-	ENSG00000188089.14	PLA2G4E	PLA2G4E	0.802	-0.369	3.79	0.074	0.284	1.13	PLA2G4E
chr7	128866330	128872047	5718	+	ENSG00000272899.4	ATP6V1FNB	ATP6V1FNB	-0.772	0.0388	3.78	0.074	0.284	1.13	ATP6V1FNB
chr3	130850595	131016712	166118	+	ENSG00000017260.20	ATP2C1	ATP2C1	-0.385	6.93	3.78	0.0741	0.284	1.13	ATP2C1
chr11	119206298	119313926	107629	+	ENSG00000110395.8	CBL	CBL	0.435	8.22	3.78	0.0741	0.284	1.13	CBL
chr4	169369704	169612632	242929	-	ENSG00000137601.18	NEK1	NEK1	0.262	4.53	3.78	0.0741	0.284	1.13	NEK1
chr9	137204082	137205648	1567	-	ENSG00000187713.7	TMEM203	TMEM203	0.221	4.13	3.78	0.0741	0.284	1.13	TMEM203
chr12	40196744	40369285	172542	+	ENSG00000188906.17	LRRK2	LRRK2	0.491	6.84	3.78	0.0741	0.284	1.13	LRRK2
chr7	116811070	116922049	110980	+	ENSG00000198898.15	CAPZA2	CAPZA2	-0.371	7.33	3.78	0.0741	0.284	1.13	CAPZA2
chr1	161159450	161165723	6274	+	ENSG00000143258.17	USP21	USP21	-0.333	4.56	3.78	0.0742	0.284	1.13	USP21
chr17	28897781	28903079	5299	-	ENSG00000167536.14	DHRS13	DHRS13	0.369	3.17	3.78	0.0742	0.284	1.13	DHRS13
chr12	49018975	49060794	41820	-	ENSG00000167548.18	KMT2D	KMT2D	0.411	8.56	3.78	0.0742	0.284	1.13	KMT2D
chr5	180233143	180292099	58957	-	ENSG00000050748.18	MAPK9	MAPK9	0.203	5.44	3.78	0.0743	0.284	1.13	MAPK9
chr9	96490241	96619843	129603	-	ENSG00000081377.17	CDC14B	CDC14B	-0.276	3.96	3.78	0.0743	0.284	1.13	CDC14B
chr22	23834503	23839128	4626	-	ENSG00000099958.15	DERL3	DERL3	0.689	4.35	3.78	0.0743	0.284	1.13	DERL3
chr12	57771492	57782541	11050	+	ENSG00000123427.17	EEF1AKMT3	EEF1AKMT3	-0.616	3.24	3.78	0.0743	0.284	1.13	EEF1AKMT3
chr13	99254732	99261744	7013	-	ENSG00000125245.14	GPR18	GPR18	0.68	3.85	3.78	0.0743	0.284	1.13	GPR18
chr17	4269259	4366675	97417	-	ENSG00000132388.13	UBE2G1	UBE2G1	0.362	5.63	3.78	0.0743	0.284	1.13	UBE2G1
chr19	56375846	56393538	17693	-	ENSG00000018869.18	ZNF582	ZNF582	-0.585	1.83	3.77	0.0744	0.284	1.13	ZNF582
chr1	1785285	1892292	107008	-	ENSG00000078369.19	GNB1	GNB1	0.312	8.67	3.77	0.0744	0.284	1.13	GNB1
chr14	64449106	64505213	56108	-	ENSG00000089775.12	ZBTB25	ZBTB25	-0.311	4.58	3.78	0.0744	0.284	1.13	ZBTB25
chrX	38149336	38220924	71589	-	ENSG00000101955.15	SRPX	SRPX	-1.29	-0.402	3.77	0.0744	0.284	1.13	SRPX
chr2	69644425	69827112	182688	+	ENSG00000196975.16	ANXA4	ANXA4	-0.257	5.59	3.77	0.0744	0.284	1.13	ANXA4
chr19	13731760	13763296	31537	+	ENSG00000104957.14	YJU2B	YJU2B	-0.227	5	3.77	0.0745	0.284	1.13	YJU2B
chr14	77708071	77761104	53034	+	ENSG00000119705.10	SLIRP	SLIRP	0.299	4.01	3.77	0.0745	0.284	1.13	SLIRP
chr1	230690776	230745576	54801	-	ENSG00000135744.9	AGT	AGT	-1.44	-0.96	3.77	0.0745	0.284	1.13	AGT
chr9	35696948	35732195	35248	-	ENSG00000137076.22	TLN1	TLN1	0.338	10.1	3.77	0.0745	0.284	1.13	TLN1
chr1	169662007	169854080	192074	+	ENSG00000000460.17	C1orf112	C1orf112	0.341	3.56	3.77	0.0746	0.284	1.13	C1orf112
chr17	48575507	48578350	2844	-	ENSG00000182742.6	HOXB4	HOXB4	1.6	0.428	3.77	0.0746	0.284	1.13	HOXB4
chr16	29381310	29406711	25402	-	ENSG00000254206.6	NPIPB11	NPIPB11	0.454	3.3	3.77	0.0746	0.284	1.13	NPIPB11
chr22	45920366	45977162	56797	-	ENSG00000188064.10	WNT7B	WNT7B	0.428	1.86	3.77	0.0747	0.284	1.13	WNT7B
chr1	203167811	203175826	8016	-	ENSG00000133055.10	MYBPH	MYBPH	0.367	6.08	3.76	0.0748	0.284	1.13	MYBPH
chr11	61429220	61485822	56603	+	ENSG00000256591.5	NA	NA	-0.498	2.62	3.76	0.0748	0.284	1.13	ENSG00000256591.5
chr14	99684298	99727301	43004	+	ENSG00000036530.9	CYP46A1	CYP46A1	-0.631	2.13	3.76	0.0749	0.284	1.13	CYP46A1
chr6	36854827	36874803	19977	-	ENSG00000137168.8	PPIL1	PPIL1	0.256	4.42	3.76	0.075	0.285	1.13	PPIL1
chr12	102073103	102120120	47018	-	ENSG00000075188.9	NUP37	NUP37	0.302	3.73	3.75	0.0751	0.285	1.12	NUP37
chr12	108621895	108633894	12000	-	ENSG00000110876.10	SELPLG	SELPLG	0.212	7.15	3.75	0.0751	0.285	1.12	SELPLG
chrX	107628428	107651993	23566	+	ENSG00000147224.13	PRPS1	PRPS1	0.446	5.01	3.75	0.0751	0.285	1.12	PRPS1
chr9	110873263	111038470	165208	-	ENSG00000198121.15	LPAR1	LPAR1	0.304	5.94	3.75	0.0751	0.285	1.12	LPAR1
chr2	70295976	70302067	6092	-	ENSG00000035141.9	FAM136A	FAM136A	0.237	5.47	3.75	0.0752	0.285	1.12	FAM136A
chr9	35658875	35675866	16992	-	ENSG00000137135.18	ARHGEF39	ARHGEF39	0.697	2.81	3.75	0.0752	0.285	1.12	ARHGEF39
chr17	68259182	68422731	163550	+	ENSG00000141337.13	ARSG	ARSG	0.312	2.99	3.75	0.0752	0.285	1.12	ARSG
chr6	43522334	43576038	53705	-	ENSG00000124571.18	XPO5	XPO5	0.238	5.69	3.75	0.0753	0.285	1.12	XPO5
chr4	176319966	176332245	12280	+	ENSG00000129128.13	SPCS3	SPCS3	0.258	7.46	3.75	0.0753	0.285	1.12	SPCS3
chr16	29992330	29996074	3745	-	ENSG00000149929.16	HIRIP3	HIRIP3	0.399	4.35	3.75	0.0753	0.285	1.12	HIRIP3
chr8	102826111	102893864	67754	-	ENSG00000155096.15	AZIN1	AZIN1	0.235	6.87	3.75	0.0753	0.285	1.12	AZIN1
chr5	52989340	53094779	105440	+	ENSG00000164171.11	ITGA2	ITGA2	1.33	0.506	3.75	0.0753	0.285	1.12	ITGA2
chr6	33419661	33453689	34029	+	ENSG00000197283.18	SYNGAP1	SYNGAP1	0.314	3.98	3.75	0.0753	0.285	1.12	SYNGAP1
chr22	29788609	29838304	49696	-	ENSG00000100325.15	ASCC2	ASCC2	-0.702	6.35	3.75	0.0754	0.285	1.12	ASCC2
chr2	68365282	68397453	32172	+	ENSG00000115956.10	PLEK	PLEK	-0.237	7.79	3.74	0.0755	0.285	1.12	PLEK
chr19	21082159	21125270	43112	+	ENSG00000160352.16	ZNF714	ZNF714	0.289	5.29	3.74	0.0755	0.285	1.12	ZNF714
chr7	149472696	149497817	25122	-	ENSG00000181220.18	ZNF746	ZNF746	-0.218	5.36	3.74	0.0755	0.285	1.12	ZNF746
chr5	135444226	135452351	8126	-	ENSG00000255833.2	TIFAB	TIFAB	-0.316	7.35	3.74	0.0755	0.285	1.12	TIFAB
chr14	67647085	67674820	27736	-	ENSG00000100568.11	VTI1B	VTI1B	-0.318	6.57	3.74	0.0756	0.285	1.12	VTI1B
chr10	102419189	102423136	3948	+	ENSG00000107872.14	FBXL15	FBXL15	-0.571	3.06	3.74	0.0756	0.285	1.12	FBXL15
chr12	1791963	1918666	126704	-	ENSG00000151062.15	CACNA2D4	CACNA2D4	0.507	3.73	3.74	0.0756	0.285	1.12	CACNA2D4
chr3	38007496	38029642	22147	-	ENSG00000187091.14	PLCD1	PLCD1	-0.355	2.26	3.74	0.0756	0.285	1.12	PLCD1
chr14	69380128	69398299	18172	-	ENSG00000100632.11	ERH	ERH	0.187	5.46	3.74	0.0757	0.285	1.12	ERH
chr9	78236062	78279690	43629	+	ENSG00000148019.14	CEP78	CEP78	0.365	4.59	3.74	0.0757	0.285	1.12	CEP78
chr3	49805209	49813953	8745	-	ENSG00000182179.13	UBA7	UBA7	0.463	6.73	3.74	0.0757	0.285	1.12	UBA7
chr11	110093392	110171841	78450	+	ENSG00000149289.11	ZC3H12C	ZC3H12C	-0.543	6.74	3.73	0.0758	0.286	1.12	ZC3H12C
chr12	77021248	77065569	44322	-	ENSG00000165891.16	E2F7	E2F7	1.11	2.92	3.73	0.0758	0.286	1.12	E2F7
chr3	48625723	48635493	9771	-	ENSG00000225697.13	SLC26A6	SLC26A6	0.343	4.62	3.73	0.0758	0.286	1.12	SLC26A6
chr17	42773449	42779599	6151	+	ENSG00000131475.7	VPS25	VPS25	-0.327	5.1	3.73	0.0759	0.286	1.12	VPS25
chr1	159780932	159782543	1612	+	ENSG00000158716.9	DUSP23	DUSP23	-0.43	4.61	3.73	0.0759	0.286	1.12	DUSP23
chr10	62183035	62268844	85810	-	ENSG00000182010.11	RTKN2	RTKN2	0.789	1.27	3.73	0.0759	0.286	1.12	RTKN2
chr16	72008588	72027664	19077	+	ENSG00000102967.12	DHODH	DHODH	0.477	3.27	3.73	0.076	0.286	1.12	DHODH
chr1	174159410	174995308	835899	+	ENSG00000152061.24	RABGAP1L	RABGAP1L	0.204	6.2	3.73	0.076	0.286	1.12	RABGAP1L
chr19	48748011	48755390	7380	-	ENSG00000174951.12	FUT1	FUT1	0.706	0.201	3.73	0.076	0.286	1.12	FUT1
chr6	20099684	20212469	112786	-	ENSG00000172197.11	MBOAT1	MBOAT1	-0.432	3.02	3.72	0.0761	0.286	1.12	MBOAT1
chr4	56907876	56966808	58933	+	ENSG00000084093.19	REST	REST	0.346	6.47	3.72	0.0762	0.286	1.12	REST
chr16	4803203	4847288	44086	-	ENSG00000140632.17	GLYR1	GLYR1	0.166	7.57	3.72	0.0762	0.286	1.12	GLYR1
chr17	28905250	28951771	46522	-	ENSG00000109118.14	PHF12	PHF12	0.281	6.48	3.72	0.0763	0.286	1.12	PHF12
chr2	150468195	150539011	70817	-	ENSG00000115963.14	RND3	RND3	-1.2	0.897	3.72	0.0763	0.286	1.12	RND3
chr19	50505998	50511220	5223	-	ENSG00000161677.12	JOSD2	JOSD2	-0.422	2.67	3.72	0.0763	0.286	1.12	JOSD2
chr19	1597169	1605473	8305	-	ENSG00000127540.12	UQCR11	UQCR11	-0.409	6.19	3.71	0.0764	0.287	1.12	UQCR11
chr3	170864875	170870208	5334	-	ENSG00000163584.18	RPL22L1	RPL22L1	0.24	3.99	3.72	0.0764	0.286	1.12	RPL22L1
chr11	35943981	36232136	288156	+	ENSG00000179241.13	LDLRAD3	LDLRAD3	-0.371	3.39	3.72	0.0764	0.286	1.12	LDLRAD3
chr14	105172938	105181323	8386	-	ENSG00000183828.15	NUDT14	NUDT14	-0.472	4.1	3.72	0.0764	0.286	1.12	NUDT14
chr2	240560054	240565256	5203	+	ENSG00000188542.10	DUSP28	DUSP28	-0.3	3.42	3.72	0.0764	0.286	1.12	DUSP28
chr20	34704339	34713439	9101	+	ENSG00000078804.13	TP53INP2	TP53INP2	-0.247	4.98	3.71	0.0765	0.287	1.12	TP53INP2
chr6	24667035	24705065	38031	+	ENSG00000112304.11	ACOT13	ACOT13	-0.358	3.94	3.71	0.0766	0.287	1.12	ACOT13
chr9	123379654	123930152	550499	-	ENSG00000119522.18	DENND1A	DENND1A	0.372	5.7	3.71	0.0766	0.287	1.12	DENND1A
chr7	64971772	65006684	34913	-	ENSG00000152926.16	ZNF117	ZNF117	-0.464	5.35	3.71	0.0766	0.287	1.12	ZNF117
chr4	1211445	1250333	38889	-	ENSG00000159692.17	CTBP1	CTBP1	-0.158	7.01	3.71	0.0766	0.287	1.12	CTBP1
chr11	4598672	4608231	9560	-	ENSG00000167333.13	TRIM68	TRIM68	-0.282	3.47	3.71	0.0766	0.287	1.12	TRIM68
chrX	135421944	135428075	6132	+	ENSG00000178947.9	SMIM10L2A	SMIM10L2A	-1.06	-0.898	3.71	0.0766	0.287	1.12	SMIM10L2A
chr20	32632183	32743567	111385	-	ENSG00000285382.1	COMMD7	COMMD7	-0.714	0.855	3.71	0.0767	0.287	1.11	COMMD7
chr10	58334979	58370751	35773	+	ENSG00000072401.15	UBE2D1	UBE2D1	-0.363	4.03	3.7	0.0768	0.287	1.11	UBE2D1
chr5	88717117	88904257	187141	-	ENSG00000081189.17	MEF2C	MEF2C	0.383	8.79	3.71	0.0768	0.287	1.11	MEF2C
